row_label,Feb 2025,Mar 2025,Apr 2025,May 2025,Jun 2025,Jul 2025,Aug 2025,Sep 2025,Oct 2025,Nov 2025,Dec 2025,Jan 2026
Health - Other health services,0.1483679525222658,0.1580246913580163,0.1380534464056726,0.226489414081743,0.0786009039103863,,0.2454349106616904,,0.1273136813240594,0.0978090766823314,0.1270275552081257,0.0487947692007439
Health - Outpatient care services,0.1185653591542434,0.0592124740945498,0.1282177729559075,0.1576044129235621,0.1475216365066867,,0.3338898163605996,,0.4208671821473997,0.1169590643274931,0.0778816199376919,0.0
"Housing, water, electricity, gas and other fuels - Actual rental payments made for housing",0.109539932284397,0.2188401472197343,0.1786600496277879,0.1882492816803749,0.1977848101265777,0.1677852348993314,0.1182382500739098,0.1279401633697441,0.1965795164143857,0.0980969197567294,0.1176009408075273,0.1957713390759563
"Housing, water, electricity, gas and other fuels - Electricity, gas and other fuels",-0.0099671085418195,-0.019936204146731,0.8873379860418806,0.2668247850578176,0.0887049083382551,0.0098473658296516,-0.7877116975187004,0.069472012703442,-0.1388475652087661,-0.0496573641871056,0.0993640699523012,-0.0595592614651474
"Housing, water, electricity, gas and other fuels - Maintenance, repair and security of the dwelling",0.1868423640476013,0.2552021986651054,0.3230859604464342,0.5465014150483061,0.1941182179947542,0.2906131938390066,0.3767024050999712,0.2117013086990082,0.1728442481275127,0.1917177914110501,0.1626482969766529,0.2483522781545621
"Housing, water, electricity, gas and other fuels - Water supply and miscellaneous services relating to the dwelling",0.0896414342629325,0.0995123892924665,0.1590615369321035,0.1488833746898343,0.3270564915758056,0.1876913958312798,0.1183198580161803,0.1181800275753319,0.0196734212079663,0.0590086546026658,0.0688028307450405,0.0098222178567919
Information and communication - Information and communication equipment,-0.1403227423073083,-0.1104085114925212,-0.1004823151125378,-0.1307583987125271,0.0503575385235155,,-0.0704650694584363,,-1.813236627379866,-0.0615574022776232,0.0205317729186083,0.030791337370406
Information and communication - Information and communication services,0.0384319754035411,0.0288129081828625,0.0288046087373983,0.5183336532923688,0.0477463712757808,,0.066813018993983,,0.038153376573824,0.0190694126620982,0.0190657769304047,0.0095310712924234
"Paan, tobacco and intoxicants - Alcoholic beverages",0.5699125479021294,0.2344894968246302,0.448386782337451,0.6113537117903967,0.3568672839506126,0.3748197981739531,0.4883186518575222,0.1905669366365048,0.0951022349025221,0.1615201900237561,0.1612597230127077,0.0568235628373825
"Paan, tobacco and intoxicants - Paan and tobacco",0.0987361769352324,0.1085026632471786,0.2364765001477975,0.1867688980635051,0.0392464678178994,0.1569242840329554,0.1468860164512309,0.1368925393566034,0.0976467141880821,0.1268168959125848,0.0779423226812126,0.5257009345794428
"Personal care, social protection and miscellaneous goods and services - Other personal effects",2.677816405148925,1.3817715959004495,1.895477931221223,1.0364071219771454,2.007715237594243,,3.437902879243659,,13.103448275862071,1.4178665883044506,7.055414704817076,14.66269707016714
"Personal care, social protection and miscellaneous goods and services - Other services",0.0990982063224787,0.128700128700121,0.1581965592248435,0.1283316880552831,0.078872128561569,,0.2856861392966037,,0.1473477406679801,-0.0392349190779905,0.0883132175448997,0.1176470588235334
"Personal care, social protection and miscellaneous goods and services - Personal care",0.2652780506975816,0.2645761881430619,0.2834245504300225,0.3216060812786248,0.3497182824946598,,0.6969990319457775,,0.2884060757546658,0.1917177914110501,0.1817833907386212,0.1337026072008473
"Recreation, sport and culture - Cultural goods",0.1081612586037339,0.0589333071407516,0.0196328654167077,0.225733634311509,0.1860556208382213,,0.3714201935294703,,-0.0584282792871815,0.1071811361200492,0.2335993770683275,-0.1068168576422556
"Recreation, sport and culture - Cultural services",0.354226114336309,0.0490244141582607,0.3626029008231946,0.048823357094041,0.3415967206714887,,0.3501604902246935,,0.1453911020645515,0.0387146728610288,0.2999226006191957,0.2797337706182956
"Recreation, sport and culture - Garden products and pets",1.3263855992420748,-1.5427769985974835,-0.3418803418803406,0.1905850962454769,1.1508464903937643,,4.306535025858027,,-0.1983232669251045,1.0026194562370083,0.8674655696655487,1.5692880574518897
"Recreation, sport and culture - Newspapers, books and stationery",0.0296647878967659,0.0691973111901944,0.1975698903487144,0.2267573696145053,0.3541215817430609,,0.13722799451088,,0.0391542678152001,0.107632093933474,0.0293226468575991,0.1367989056087593
"Recreation, sport and culture - Other recreational goods",0.2547271480356716,0.3029414638913374,0.2143413873733513,0.291658565039854,0.2811167119038504,,0.5993233446109247,,0.1056980878255231,0.211172969859863,0.1436781609195359,0.1912960306073685
"Recreation, sport and culture - Recreational durables",0.3008423586040809,-0.0299940011997623,-0.0700070007000674,0.5004003202562002,0.2788289185421178,,0.9036742800397236,,-1.3089262867827969,-0.0299162345432812,-0.129675810473806,0.1498202157411032
"Recreation, sport and culture - Recreational services",0.1487357461576577,-0.0693069306930582,0.3269592787080055,0.1185068141418055,0.0887749062931542,,0.1182615551394539,,0.3937395412934252,0.0686341798215472,0.0783852635704462,0.0587429018993557
Restaurants and accommodation services - Accommodation services,0.2663772691396948,0.1377546000196794,0.0884347057089618,0.3043392892204899,0.0489380444357312,,0.7337116024261459,,-0.2039428959891176,0.0194628260023366,0.2140494259583514,0.2038834951456181
Restaurants and accommodation services - Food and beverage serving services,0.3697217357462534,0.2035672741372618,0.2515236528973563,0.3087908906687309,0.3078403078403013,,0.5466577155461838,,0.2670736360167902,0.180745814307448,0.2089070363688216,0.1895195678953909
Transport - Operation of personal transport equipment,0.0200160128102533,0.0100060036021698,0.0100050025012343,0.0200080032012994,0.0400080016003112,,0.0299940011997623,,-0.0099950024987416,-0.009996001599366,0.0099970008997418,0.0
Transport - Passenger transport services,0.4837117472852981,-0.1277139208173738,0.2360810544953961,0.1570166830225705,0.274348422496562,,0.2345124096150064,,0.243712224605197,0.301468443061359,0.1260422726391263,0.222717149220486
Transport - Purchase of vehicles,0.2854611674377283,0.1668629760502638,0.3429691327780482,0.3027343749999911,0.2141953071755464,,0.4566210045662044,,-6.218568665377178,-0.0103124677735433,-0.0206270627062687,0.0515782958530941
Transport - Transport services for goods,0.0199760287654671,0.0099860195726053,0.0099850224662967,0.0199680511182132,0.0099820323417709,,0.0598862161892421,,6.972568578553617,0.1585229392017995,0.0744809608044017,0.1116382919341463
